Time_s,Pressure_mbar,Flow_ul_min
469.69,450.11,0.00
470.69,450.05,0.00
471.69,450.11,0.00
472.69,450.05,0.00
473.69,450.11,0.00
474.69,450.05,0.00
475.69,450.11,0.00
476.69,450.05,0.00
477.69,388.35,0.00
478.69,298.24,0.00
479.69,207.98,0.00
480.69,117.87,0.00
481.69,27.51,0.00
482.70,382.96,0.00
483.70,277.90,0.00
484.70,189.26,0.00
485.70,123.02,0.00
487.70,-0.31,0.00
488.70,-0.25,0.00
489.70,-0.12,0.00
490.71,-0.19,0.00
491.71,-0.12,0.00
492.71,-0.12,0.00
493.71,-0.06,0.00
494.71,-0.12,0.00
496.71,-0.19,0.00
613.70,-0.19,0.00
614.70,100.77,0.00
615.70,302.59,0.00
616.70,502.87,0.00
617.70,703.33,0.00
618.70,904.13,0.00
619.71,1000.00,0.00
620.71,1000.00,0.00
621.71,1000.00,0.00
622.71,1000.00,0.00
623.71,1000.00,0.00
624.71,1000.00,0.00
625.72,1000.00,0.00
626.72,1000.00,0.00
627.72,1000.00,0.00
628.72,1000.00,0.00
629.72,1000.00,0.00
630.72,1000.00,0.00
631.72,1000.00,0.00
632.73,1000.00,0.00
633.73,1000.00,0.00
634.73,883.08,0.00
636.73,482.31,0.00
637.73,281.70,0.00
638.73,80.79,0.00
639.73,835.37,0.00
641.73,433.34,0.00
642.74,232.71,0.00
643.74,32.41,0.00
644.74,-0.37,0.00
645.74,-0.19,0.00
646.74,-0.12,0.00
647.74,-0.12,0.00
648.74,-0.12,0.00
649.74,45.35,0.00
650.74,135.64,0.00
651.74,226.10,0.00
653.75,407.14,0.00
654.75,450.36,0.00
655.75,450.11,0.00
659.75,450.05,0.00
660.76,450.05,0.00
661.76,450.05,0.00
662.76,450.17,0.00
663.76,450.11,0.00
664.76,450.11,0.00
665.76,449.99,0.00
666.76,450.05,0.00
667.76,450.05,0.00
668.76,450.11,0.00
669.77,450.05,0.00
670.77,450.05,0.00
671.77,449.99,0.00
672.77,450.11,0.00
673.77,450.11,0.00
674.77,450.05,0.00
675.77,450.05,0.00
676.77,450.05,0.00
677.78,450.23,0.00
678.79,450.05,0.00
679.79,449.99,0.00
680.79,450.17,0.00
681.79,450.05,0.00
682.79,450.05,0.00
683.80,450.11,0.00
685.81,450.05,0.00
687.82,450.05,0.00
688.82,450.05,0.00
689.82,450.11,0.00
690.82,450.05,0.00
691.82,450.11,0.00
692.82,450.05,0.00
693.82,450.17,0.00
694.83,390.31,0.00
695.83,299.96,0.00
696.83,209.88,0.00
697.83,119.47,0.00
698.84,28.86,0.00
699.84,388.47,0.00
700.84,304.24,0.00
701.84,210.06,0.00
702.84,118.61,0.00
703.84,27.57,0.00
704.85,-0.25,0.00
705.85,-0.12,0.00
707.85,-0.12,0.00
708.85,-0.12,0.00
710.85,-0.19,0.00
712.85,-0.19,0.00
713.86,-0.12,0.00
760.43,-0.12,0.00
761.44,201.50,0.00
762.44,407.27,0.00
763.44,591.73,0.00
764.44,802.53,0.00
765.45,1000.00,0.00
766.45,1000.00,0.00
767.45,1000.00,0.00
768.45,1000.00,0.00
769.45,1000.00,0.00
770.46,1000.00,0.00
771.46,1000.00,0.00
772.46,1000.00,0.00
773.46,1000.00,0.00
774.46,1000.00,0.00
775.46,1000.00,0.00
776.46,1000.00,0.00
777.46,1000.00,0.00
778.46,1000.00,0.00
779.46,1000.00,0.00
780.46,984.46,0.00
781.47,772.30,0.00
782.47,588.60,0.00
783.47,370.65,0.00
784.47,170.23,0.00
785.48,200.46,0.00
786.48,788.71,0.00
787.48,633.04,0.00
789.48,186.08,0.00
790.48,-15.31,0.00
791.48,-0.37,0.00
792.48,-0.19,0.00
793.48,-0.12,0.00
794.49,-0.06,0.00
795.49,-0.12,0.00
796.49,74.66,0.00
797.49,158.84,0.00
798.49,285.80,0.00
799.49,337.45,0.00
800.50,426.91,0.00
801.50,450.23,0.00
802.50,450.05,0.00
803.50,450.11,0.00
804.50,450.05,0.00
805.50,449.99,0.00
806.50,450.11,0.00
807.50,450.11,0.00
809.50,450.05,0.00
810.51,450.05,0.00
811.51,450.17,0.00
812.51,450.11,0.00
813.52,450.05,0.00
814.52,450.05,0.00
815.52,450.05,0.00
816.52,450.11,0.00
817.52,450.05,0.00
819.52,450.11,0.00
820.52,450.05,0.00
821.53,450.11,0.00
822.53,450.11,0.00
823.53,450.05,0.00
824.54,449.99,0.00
825.54,450.05,0.00
826.54,450.05,0.00
827.54,450.05,0.00
828.54,450.17,0.00
829.54,450.05,0.00
830.54,450.05,0.00
831.55,450.05,0.00
832.56,450.11,0.00
833.56,449.99,0.00
834.56,450.05,0.00
835.57,449.99,0.00
836.57,450.11,0.00
837.57,450.05,0.00
839.57,449.99,0.00
840.57,450.05,0.00
841.57,388.10,0.00
842.57,297.69,0.00
843.57,207.37,0.00
844.58,117.01,0.00
845.58,26.65,0.00
846.58,378.00,0.00
847.58,286.23,0.00
848.58,196.30,0.00
849.59,105.06,0.00
850.60,13.84,0.00
851.60,-0.37,0.00
853.60,-0.12,0.00
854.60,-0.12,0.00
856.60,-0.19,0.00
857.60,-0.19,0.00
858.61,-0.12,0.00
859.61,0.12,0.00
860.61,-0.12,0.00
913.42,-0.12,0.00
914.42,179.96,0.00
915.42,382.84,0.00
916.42,574.68,0.00
917.42,602.64,0.00
918.42,1000.00,0.00
919.42,1000.00,0.00
920.43,1000.00,0.00
921.43,1000.00,0.00
922.43,1000.00,0.00
923.43,1000.00,0.00
924.43,1000.00,0.00
925.43,1000.00,0.00
926.43,1000.00,0.00
927.43,1000.00,0.00
928.43,1000.00,0.00
929.43,1000.00,0.00
931.43,1000.00,0.00
932.44,1000.00,0.00
934.44,886.89,0.00
935.44,592.65,0.00
936.49,484.51,0.00
937.50,176.96,0.00
938.50,211.41,0.00
939.50,789.01,0.00
940.50,580.20,0.00
941.50,373.53,0.00
942.50,172.43,0.00
943.50,-14.94,0.00
944.50,-0.31,0.00
945.50,-0.12,0.00
946.50,-0.12,0.00
947.50,-0.12,0.00
948.50,-0.12,0.00
949.51,70.00,0.00
950.51,164.78,0.00
951.51,226.47,0.00
952.51,349.03,0.00
953.51,406.78,0.00
954.51,450.29,0.00
955.51,450.11,0.00
956.52,450.05,0.00
957.52,450.05,0.00
958.52,450.11,0.00
959.52,450.05,0.00
960.52,450.05,0.00
961.52,450.05,0.00
962.52,450.05,0.00
963.52,450.11,0.00
964.52,450.11,0.00
965.52,450.11,0.00
966.53,450.11,0.00
967.53,450.05,0.00
968.53,450.17,0.00
969.53,450.11,0.00
970.53,450.11,0.00
971.53,450.11,0.00
972.53,450.05,0.00
973.53,450.05,0.00
974.53,450.11,0.00
976.54,450.11,0.00
977.54,450.17,0.00
978.54,450.11,0.00
979.54,450.11,0.00
980.54,450.05,0.00
981.54,450.11,0.00
982.54,449.99,0.00
983.54,450.17,0.00
984.54,450.11,0.00
985.54,450.29,0.00
986.54,450.11,0.00
987.54,450.05,0.00
988.55,450.17,0.00
989.55,450.11,0.00
990.55,450.05,0.00
991.55,450.11,0.00
992.56,450.17,0.00
993.56,450.05,0.00
994.56,389.63,0.00
995.56,344.50,0.00
997.56,118.55,0.00
998.56,27.94,0.00
999.56,379.35,0.00
1000.57,286.35,0.00
1001.57,185.10,0.00
1002.57,96.11,0.00
1003.57,8.08,0.00
1004.57,-0.31,0.00
1005.57,-0.19,0.00
1006.57,-0.12,0.00
1007.57,-0.12,0.00
1008.57,-0.12,0.00
1009.58,-0.19,0.00
1010.58,-0.12,0.00
1011.58,-0.12,0.00
1013.58,-0.12,0.00
1057.13,-0.19,0.00
1058.13,185.71,0.00
1061.14,753.61,0.00
1062.14,1000.00,0.00
1063.14,1000.00,0.00
1064.14,1000.00,0.00
1065.14,1000.00,0.00
1066.14,1000.00,0.00
1067.14,1000.00,0.00
1068.14,1000.00,0.00
1069.14,1000.00,0.00
1070.14,1000.00,0.00
1071.14,1000.00,0.00
1072.14,1000.00,0.00
1073.14,1000.00,0.00
1074.15,1000.00,0.00
1075.15,1000.00,0.00
1076.15,1000.00,0.00
1077.15,1000.00,0.00
1078.15,882.22,0.00
1079.15,681.62,0.00
1080.15,481.02,0.00
1081.15,280.53,0.00
1082.16,79.25,0.00
1083.16,836.53,0.00
1084.16,636.84,0.00
1085.16,434.69,0.00
1086.16,232.28,0.00
1087.16,31.43,0.00
1088.16,-0.37,0.00
1089.16,-0.19,0.00
1090.16,-0.12,0.00
1091.16,-0.06,0.00
1092.16,-0.19,0.00
1093.16,45.29,0.00
1094.17,135.64,0.00
1095.17,225.98,0.00
1096.17,316.25,0.00
1097.17,406.90,0.00
1098.17,450.29,0.00
1099.17,450.17,0.00
1101.17,450.05,0.00
1102.17,450.11,0.00
1103.17,450.11,0.00
1104.18,450.11,0.00
1105.18,450.05,0.00
1106.18,450.05,0.00
1107.18,450.05,0.00
1108.18,450.05,0.00
1109.18,450.05,0.00
1110.18,450.05,0.00
1111.18,450.11,0.00
1113.18,449.99,0.00
1114.18,450.11,0.00
1115.19,450.05,0.00
1116.19,450.05,0.00
1117.19,450.11,0.00
1118.19,450.05,0.00
1119.19,450.11,0.00
1120.19,449.99,0.00
1121.19,449.99,0.00
1122.19,450.05,0.00
1123.19,450.05,0.00
1124.20,450.11,0.00
1125.20,450.11,0.00
1126.20,450.11,0.00
1128.20,450.23,0.00
1129.20,449.99,0.00
1130.20,450.17,0.00
1131.20,450.11,0.00
1132.21,450.11,0.00
1133.21,450.05,0.00
1134.21,450.05,0.00
1135.21,450.11,0.00
1136.21,450.05,0.00
1137.21,450.05,0.00
1138.21,390.55,0.00
1139.22,299.96,0.00
1140.22,209.70,0.00
1141.22,118.85,0.00
1142.22,28.74,0.00
1143.22,397.10,0.00
1144.22,304.37,0.00
1145.22,213.43,0.00
1146.22,121.73,0.00
1147.23,30.33,0.00
1148.23,-0.25,0.00
1149.23,-0.19,0.00
1150.23,-0.19,0.00
1151.23,-0.19,0.00
1152.23,-0.12,0.00
1154.24,-0.12,0.00
1155.24,-0.06,0.00
1156.24,-0.12,0.00
1157.24,-0.19,0.00
1258.21,-0.12,0.00
1259.21,203.52,0.00
1260.22,391.53,0.00
1261.22,586.76,0.00
1262.22,782.65,0.00
1263.22,989.40,0.00
1264.22,1000.00,0.00
1265.23,1000.00,0.00
1266.23,1000.00,0.00
1267.23,1000.00,0.00
1268.23,1000.00,0.00
1269.23,1000.00,0.00
1270.23,1000.00,0.00
1271.23,1000.00,0.00
1272.23,1000.00,0.00
1273.24,1000.00,0.00
1274.24,1000.00,0.00
1275.24,1000.00,0.00
1276.24,1000.00,0.00
1277.24,1000.00,0.00
1278.24,1000.00,0.00
1279.24,863.91,0.00
1280.24,663.28,0.00
1281.24,462.60,0.00
1282.24,261.97,0.00
1283.24,61.72,0.00
1284.24,833.42,0.00
1285.25,635.13,0.00
1286.25,431.93,0.00
1287.25,230.93,0.00
1288.25,27.39,0.00
1289.25,-0.43,0.00
1290.25,-0.19,0.00
1291.25,-0.19,0.00
1292.25,-0.12,0.00
1293.26,-0.12,0.00
1294.26,45.35,0.00
1295.26,136.25,0.00
1296.26,226.65,0.00
1297.26,316.80,0.00
1298.26,407.69,0.00
1299.26,450.17,0.00
1300.26,450.17,0.00
1302.27,450.17,0.00
1303.27,450.05,0.00
1304.27,450.05,0.00
1305.27,449.99,0.00
1306.27,450.11,0.00
1307.28,450.05,0.00
1308.28,450.05,0.00
1309.28,450.05,0.00
1310.28,450.05,0.00
1311.28,450.05,0.00
1312.28,449.99,0.00
1313.28,450.05,0.00
1314.28,450.05,0.00
1315.29,450.05,0.00
1316.29,450.05,0.00
1317.29,450.05,0.00
1318.29,450.05,0.00
1320.29,450.17,0.00
1321.29,449.99,0.00
1322.30,450.11,0.00
1323.30,450.05,0.00
1324.30,450.05,0.00
1325.30,450.11,0.00
1326.30,449.99,0.00
1327.30,450.05,0.00
1328.30,450.11,0.00
1329.30,450.05,0.00
1330.30,450.05,0.00
1331.31,450.05,0.00
1332.31,449.99,0.00
1333.31,450.11,0.00
1334.31,450.05,0.00
1335.31,449.93,0.00
1336.31,449.99,0.00
1337.31,450.11,0.00
1338.31,450.11,0.00
1339.31,385.04,0.00
1342.32,114.38,0.00
1343.32,24.26,0.00
1344.32,397.23,0.00
1345.32,304.67,0.00
1346.32,278.08,0.00
1347.32,121.73,0.00
1348.33,32.84,0.00
1349.33,-0.31,0.00
1350.33,-0.19,0.00
1351.33,-0.12,0.00
1352.33,-0.19,0.00
1353.33,-0.06,0.00
1354.34,-0.06,0.00
1355.34,-0.12,0.00
1356.34,-0.19,0.00
1357.34,-0.12,0.00
1358.34,-0.12,0.00
1410.77,-0.06,0.00
1411.77,202.72,0.00
1412.77,390.06,0.00
1413.77,611.23,0.00
1414.77,777.02,0.00
1415.77,976.15,0.00
1416.77,1000.00,0.00
1417.77,1000.00,0.00
1418.77,1000.00,0.00
1419.78,1000.00,0.00
1420.78,1000.00,0.00
1421.78,1000.00,0.00
1422.78,1000.00,0.00
1423.78,1000.00,0.00
1424.78,1000.00,0.00
1425.78,1000.00,0.00
1427.78,1000.00,0.00
1428.78,1000.00,0.00
1429.78,1000.00,0.00
1430.78,991.67,0.00
1432.79,573.70,0.00
1433.79,408.43,0.00
1434.79,182.71,0.00
1435.79,222.92,0.00
1436.79,789.01,0.00
1437.79,577.31,0.00
1439.79,181.61,0.00
1440.79,-5.02,0.00
1441.80,-0.31,0.00
1442.80,-0.19,0.00
1443.80,-0.19,0.00
1444.80,-0.06,0.00
1446.80,75.33,0.00
1447.80,175.55,0.00
1448.80,256.65,0.00
1449.80,340.39,0.00
1450.80,407.14,0.00
1451.81,450.36,0.00
1452.81,450.11,0.00
1453.81,450.11,0.00
1454.81,450.05,0.00
1455.81,450.11,0.00
1456.81,450.05,0.00
1457.81,450.11,0.00
1459.82,450.11,0.00
1460.82,450.11,0.00
1461.82,450.05,0.00
1462.82,450.05,0.00
1463.82,449.99,0.00
1464.82,450.11,0.00
1465.82,450.05,0.00
1466.83,450.05,0.00
1468.83,450.05,0.00
1469.83,450.05,0.00
1470.83,450.05,0.00
1472.83,450.11,0.00
1473.84,450.05,0.00
1474.84,450.05,0.00
1475.84,450.05,0.00
1476.84,450.05,0.00
1477.84,450.05,0.00
1478.84,450.05,0.00
1479.84,450.05,0.00
1480.84,450.11,0.00
1481.84,449.99,0.00
1482.84,450.23,0.00
1483.85,450.11,0.00
1484.85,450.05,0.00
1485.85,450.11,0.00
1486.85,450.05,0.00
1487.85,449.99,0.00
1488.85,450.11,0.00
1489.85,450.05,0.00
1490.86,450.11,0.00
1491.86,389.21,0.00
1492.86,299.16,0.00
1494.86,118.67,0.00
1495.86,28.55,0.00
1496.86,379.84,0.00
1497.86,287.03,0.00
1498.86,242.01,0.00
1499.86,242.01,0.00
1500.87,30.70,0.00
1502.88,-0.25,0.00
1503.88,-0.19,0.00
1504.88,-0.06,0.00
1505.88,-0.19,0.00
1506.88,-0.06,0.00
1507.88,-0.19,0.00
1508.88,-0.12,0.00
1509.88,-0.12,0.00
1510.88,-0.06,0.00
1554.87,-0.06,0.00
1555.88,107.09,0.00
1556.88,309.39,0.00
1557.88,510.22,0.00
1558.88,710.48,0.00
1559.89,910.99,0.00
1560.89,1000.00,0.00
1562.91,1000.00,0.00
1563.91,1000.00,0.00
1564.91,1000.00,0.00
1565.91,1000.00,0.00
1566.91,1000.00,0.00
1567.91,1000.00,0.00
1568.92,1000.00,0.00
1569.92,1000.00,0.00
1570.92,1000.00,0.00
1571.92,1000.00,0.00
1572.92,1000.00,0.00
1573.92,1000.00,0.00
1574.92,1000.00,0.00
1575.92,874.86,0.00
1576.92,673.61,0.00
1577.92,472.88,0.00
1578.92,272.26,0.00
1579.93,71.35,0.00
1580.93,834.03,0.00
1581.93,616.19,0.00
1582.93,399.98,0.00
1583.93,195.99,0.00
1584.93,49.03,0.00
1585.93,-0.37,0.00
1586.93,-0.12,0.00
1587.94,-0.19,0.00
1588.94,-0.12,0.00
1589.96,-0.12,0.00
1590.96,45.29,0.00
1591.96,135.82,0.00
1592.96,226.34,0.00
1593.97,316.56,0.00
1594.97,406.65,0.00
1595.97,450.42,0.00
1596.97,450.11,0.00
1597.97,450.11,0.00
1598.99,450.17,0.00
1600.99,450.11,0.00
1601.99,450.17,0.00
1602.99,450.11,0.00
1604.00,450.11,0.00
1605.00,450.17,0.00
1606.00,450.11,0.00
1607.00,450.05,0.00
1608.00,450.11,0.00
1609.00,450.11,0.00
1610.00,450.05,0.00
1611.01,450.05,0.00
1612.01,450.11,0.00
1613.01,450.11,0.00
1614.01,450.05,0.00
1615.01,450.05,0.00
1616.01,449.93,0.00
1617.02,450.05,0.00
1618.02,450.23,0.00
1619.02,450.05,0.00
1620.02,450.11,0.00
1621.02,449.99,0.00
1622.03,450.05,0.00
1623.03,450.11,0.00
1624.03,450.11,0.00
1626.03,450.05,0.00
1627.03,450.05,0.00
1628.03,450.11,0.00
1629.03,450.05,0.00
1630.03,450.11,0.00
1631.03,450.11,0.00
1632.04,450.05,0.00
1633.04,450.17,0.00
1634.04,450.05,0.00
1635.04,450.05,0.00
1636.04,383.76,0.00
1637.05,293.77,0.00
1638.05,203.39,0.00
1639.05,113.03,0.00
1640.05,22.67,0.00
1641.05,390.55,0.00
1642.05,304.00,0.00
1643.05,206.52,0.00
1644.05,124.12,0.00
1645.06,24.75,0.00
1646.06,-0.31,0.00
1647.06,-0.12,0.00
1648.06,-0.19,0.00
1649.06,-0.06,0.00
1650.06,-0.00,0.00
1652.07,-0.19,0.00
1653.07,-0.06,0.00
1654.07,-0.12,0.00
1655.07,-0.12,0.00
1706.71,-0.06,0.00
1707.71,196.60,0.00
1708.71,398.02,0.00
1709.71,604.11,0.00
1710.71,802.28,0.00
1711.71,1000.00,0.00
1712.71,1000.00,0.00
1713.71,1000.00,0.00
1714.71,1000.00,0.00
1715.71,1000.00,0.00
1716.71,1000.00,0.00
1717.71,1000.00,0.00
1718.72,1000.00,0.00
1719.72,1000.00,0.00
1720.72,1000.00,0.00
1721.72,1000.00,0.00
1722.72,1000.00,0.00
1723.72,1000.00,0.00
1724.72,1000.00,0.00
1725.72,1000.00,0.00
1726.72,989.25,0.00
1727.72,787.12,0.00
1728.73,586.64,0.00
1729.73,377.45,0.00
1730.73,184.98,0.00
1731.73,285.86,0.00
1732.73,786.81,0.00
1733.73,595.47,0.00
1734.73,393.55,0.00
1735.73,174.82,0.00
1736.73,-15.86,0.00
1737.73,-0.31,0.00
1738.74,-0.12,0.00
1739.75,-0.12,0.00
1740.75,-0.12,0.00
1741.75,-0.06,0.00
1742.75,108.50,0.00
1744.75,285.93,0.00
1745.75,376.96,0.00
1746.75,439.34,0.00
1747.75,450.23,0.00
1748.75,450.05,0.00
1749.75,450.05,0.00
1750.76,450.05,0.00
1751.76,450.17,0.00
1752.76,450.17,0.00
1753.76,450.11,0.00
1754.76,450.05,0.00
1755.76,450.05,0.00
1756.76,450.17,0.00
1757.76,450.11,0.00
1758.76,450.05,0.00
1759.77,450.17,0.00
1760.77,450.05,0.00
1761.77,450.11,0.00
1762.77,450.05,0.00
1763.77,450.05,0.00
1764.77,450.11,0.00
1765.77,450.11,0.00
1766.78,450.11,0.00
1767.78,450.11,0.00
1769.78,450.11,0.00
1770.78,450.05,0.00
1771.78,450.11,0.00
1772.79,450.05,0.00
1773.79,450.05,0.00
1774.79,450.17,0.00
1775.79,450.17,0.00
1776.79,450.05,0.00
1777.79,450.11,0.00
1779.80,450.05,0.00
1780.80,450.11,0.00
1781.80,450.05,0.00
1782.80,450.11,0.00
1783.80,450.05,0.00
1784.81,450.05,0.00
1785.81,450.05,0.00
1786.81,450.05,0.00
1787.81,390.19,0.00
1788.82,299.96,0.00
1789.82,209.82,0.00
1790.82,164.47,0.00
1791.82,27.57,0.00
1792.82,378.18,0.00
1793.82,286.78,0.00
1794.83,195.99,0.00
1795.83,105.06,0.00
1796.83,13.60,0.00
